bodyparts,nose,nose
coords,x,y
6659,835.029052734375,707.5379028320310
6660,835.09130859375,706.7564086914060
6661,835.150634765625,707.7153930664060
6662,835.0684204101560,707.8851318359380
6663,835.0045166015630,707.7280883789060
6664,834.8123779296880,707.4627075195310
6665,834.741943359375,707.3606567382810
6666,834.7388305664060,707.18603515625
6667,835.0294189453130,707.5261840820310
6668,835.255859375,707.9569091796880
6669,835.369384765625,707.7753295898440
6670,835.464111328125,707.6494750976560
6671,835.581298828125,707.9430541992190
6672,835.5379028320310,707.8955078125
6673,835.4030151367190,707.9552001953130
6674,835.2949829101560,708.03955078125
6675,835.2637329101560,708.2454223632810
6676,835.115234375,708.0433349609380
6677,835.3335571289060,708.269775390625
6678,835.2384033203130,708.154052734375
6679,835.1870727539060,708.0833129882810
6680,835.1098022460940,707.912353515625
6681,835.1675415039060,708.180419921875
6682,835.24267578125,708.3072509765630
6683,835.4423828125,708.4417114257810
6684,835.7722778320310,708.7205810546880
6685,835.7028198242190,708.4594116210940
6686,835.736083984375,708.4214477539060
6687,835.3820190429690,707.9378662109380
6688,835.3036499023440,707.8844604492190
6689,835.3593139648440,707.8963623046880
6690,835.48046875,707.3729858398440
6691,835.676025390625,707.4732666015630
6692,835.8543701171880,707.841064453125
6693,835.4655151367190,707.3074951171880
6694,835.0430908203130,706.75830078125
6695,834.8991088867190,706.767822265625
6696,834.8569946289060,707.0599975585940
6697,835.0319213867190,707.50830078125
6698,835.1713256835940,707.8857421875
6699,835.2324829101560,707.8260498046880
6700,834.9391479492190,707.3423461914060
6701,834.882080078125,707.3007202148440
6702,834.8534545898440,707.259765625
6703,835.06689453125,707.3741455078130
6704,835.2025756835940,707.336669921875
6705,835.2166137695310,707.1875610351560
6706,835.0225830078130,706.7269897460940
6707,834.8212280273440,707.4498291015630
6708,834.1005859375,707.3139038085940
6709,831.6826171875,712.4600830078130
6710,830.1517944335940,722.7532348632810
6711,828.964111328125,725.5789794921880
6712,829.8934326171880,723.3488159179690
6713,831.653564453125,723.4595336914060
6714,836.376708984375,717.292236328125
6715,841.6158447265630,719.1885986328130
6716,843.7269287109380,721.1771850585940
6717,849.4336547851560,730.522216796875
6718,857.6068115234380,739.350830078125
6719,859.6106567382810,741.6901245117190
6720,859.1122436523440,739.7421264648440
6721,859.4558715820310,740.6029663085940
6722,860.0391845703130,741.7056274414060
6723,860.070068359375,741.18994140625
6724,860.127197265625,740.8042602539060
6725,860.1273193359380,740.6390991210940
6726,859.7308349609380,740.60595703125
6727,859.5562744140630,740.1914672851560
6728,859.2702026367190,740.509033203125
6729,859.1033325195310,739.951416015625
6730,858.9115600585940,739.587158203125
6731,858.861328125,739.8921508789060
6732,858.6856079101560,739.88671875
6733,858.9234619140630,740.0819702148440
6734,859.5549926757810,739.39013671875
6735,859.7360229492190,739.0875244140630
6736,859.8865966796880,739.0015258789060
6737,859.7880859375,738.7435302734380
6738,859.5867309570310,738.7704467773440
6739,859.1185913085940,738.3851928710940
6740,859.05712890625,738.204345703125
6741,855.8447265625,731.0574340820310
6742,844.6416015625,711.7401123046880
6743,831.2831420898440,690.8795166015630
6744,819.74951171875,672.9683837890630
6745,819.7183227539060,670.7919921875
6746,818.921142578125,668.5615844726560
6747,810.4986572265630,658.458251953125
6748,816.3350219726560,653.3348388671880
6749,819.7537841796880,648.6072998046880
6750,825.5363159179690,645.4368286132810
6751,833.025146484375,642.9660034179690
6752,835.374267578125,643.162109375
6753,840.4224243164060,648.2138671875
6754,849.2928466796880,655.8334350585940
6755,847.62109375,658.6519165039060
6756,838.1803588867190,663.14453125
6757,838.9019165039060,670.5534057617190
6758,834.7540893554690,668.5687255859380
6759,825.5927734375,656.0845947265630
6760,825.5531005859380,651.3494262695310
6761,823.2938842773440,648.273193359375
6762,808.3621826171880,644.3070068359380
6763,793.346923828125,641.0673217773440
6764,785.2201538085940,638.2005004882810
6765,779.7536010742190,635.6818237304690
6766,777.5005493164060,629.8372192382810
6767,770.6460571289060,625.4365234375
6768,771.6395874023440,623.5139770507810
6769,775.555908203125,617.6617431640630
6770,776.7646484375,611.7476196289060
6771,777.20458984375,611.2703857421880
6772,778.0675659179690,610.4403076171880
6773,781.3245849609380,608.4667358398440
6774,782.3746948242190,607.0184326171880
6775,785.0372924804690,609.5812377929690
6776,784.6436157226560,609.0601196289060
6777,786.28564453125,606.4536743164060
6778,787.7748413085940,604.3963012695310
6779,790.5411376953130,599.3670043945310
6780,791.6290893554690,594.0810546875
6781,795.42919921875,594.3067016601560
6782,804.3641357421880,597.1989135742190
6783,807.1395263671880,595.5056762695310
6784,806.9061889648440,595.4566040039060
6785,811.1249389648440,597.4664306640630
6786,822.8320922851560,599.677490234375
6787,830.6724853515630,600.0849609375
6788,839.97509765625,605.2913818359380
6789,848.916748046875,610.6546020507810
6790,851.4749755859380,608.9730224609380
6791,854.1072387695310,609.0557250976560
6792,856.7639770507810,610.45751953125
6793,858.3605346679690,607.1804809570310
6794,861.6322021484380,604.9390869140630
6795,864.055908203125,600.1021118164060
6796,872.098388671875,593.7222900390630
6797,878.6515502929690,591.1909790039060
6798,885.7466430664060,588.2904052734380
6799,891.2240600585940,580.9620361328130
6800,897.5260009765630,577.2093505859380
6801,904.6734008789060,575.3262329101560
6802,913.359130859375,571.629150390625
6803,916.274658203125,568.3012084960940
6804,920.5465698242190,561.4334106445310
6805,927.7164916992190,553.9998168945310
6806,932.4385375976560,553.0696411132810
6807,935.95751953125,552.0662841796880
6808,943.7027587890630,540.5676879882810
6809,940.341552734375,530.05908203125
6810,936.2662353515630,524.6282958984380
6811,930.7211303710940,518.8156127929690
6812,926.9251708984380,515.9159545898440
6813,922.883056640625,513.3786010742190
6814,916.7474975585940,508.51068115234400
6815,908.4559936523440,495.6888732910160
6816,903.9976196289060,495.5073547363280
6817,890.7291259765630,497.1153564453130
6818,882.5900268554690,496.5372314453130
6819,878.0352783203130,494.8926086425780
6820,872.9912109375,492.9481506347660
6821,873.6353759765630,490.2981262207030
6822,873.866455078125,488.48486328125
6823,880.3641967773440,488.0411682128910
6824,885.005615234375,486.8694152832030
6825,888.72705078125,485.28851318359400
6826,893.0910034179690,485.8321228027340
6827,899.056640625,487.7264709472660
6828,900.3447875976560,487.8696594238280
6829,898.4818115234380,488.74481201171900
6830,898.1680297851560,493.8576354980470
6831,894.8668212890630,495.8130798339840
6832,892.1063232421880,496.1407775878910
6833,884.6072998046880,496.6113586425780
6834,878.8870239257810,494.1792907714840
6835,872.5897216796880,494.9013977050780
6836,871.8350830078130,495.4548645019530
6837,866.1312866210940,498.66357421875
6838,858.7813720703130,507.5356750488280
6839,850.35205078125,510.9018859863280
6840,847.7355346679690,510.3212585449220
6841,846.3055419921880,509.1584777832030
6842,842.4907836914060,508.75604248046900
6843,841.1865844726560,509.09381103515600
6844,842.481201171875,509.21246337890600
6845,842.5922241210940,509.28240966796900
6846,841.2862548828130,509.6959533691410
6847,840.8719482421880,509.4086608886720
6848,838.4243774414060,510.51507568359400
6849,839.6484985351560,509.41290283203100
6850,842.0067138671880,509.1536865234380
6851,841.7988891601560,508.1125793457030
6852,840.578369140625,506.53863525390600
6853,839.9032592773440,504.0096740722660
6854,839.420166015625,504.2004699707030
6855,837.8873291015630,503.81695556640600
6856,837.5763549804690,503.3809509277340
6857,837.5480346679690,503.2496032714840
6858,837.4800415039060,503.3865051269530
6859,837.6912231445310,503.7745056152340
6860,837.6728515625,503.866455078125
6861,837.737548828125,503.8647155761720
6862,837.3925170898440,503.5500183105470
6863,837.555908203125,503.6352233886720
6864,837.60888671875,503.30267333984400
6865,837.5745239257810,502.89776611328100
6866,837.4010009765630,502.9259033203130
6867,837.010986328125,502.2068786621090
6868,837.5975952148440,500.8564147949220
6869,837.8333129882810,499.33123779296900
6870,839.1923217773440,500.2030029296880
6871,839.1165771484380,500.1941833496090
6872,839.1876220703130,499.9601135253910
6873,838.9799194335940,500.206298828125
6874,839.3369750976560,499.9241943359380
6875,839.4511108398440,499.8026428222660
6876,839.654541015625,499.8398742675780
6877,839.1664428710940,499.64483642578100
6878,839.5680541992190,500.0736389160160
6879,839.37353515625,499.95196533203100
6880,839.1146850585940,499.88836669921900
6881,839.0300903320310,500.0260314941410
6882,838.962890625,499.98370361328100
6883,839.1455078125,499.8975524902340
6884,838.6130981445310,500.2118225097660
6885,838.5481567382810,500.0354919433590
6886,838.4926147460940,500.2461853027340
6887,838.5487060546880,500.2418518066410
6888,838.9225463867190,500.2379455566410
6889,839.0172119140630,500.0294494628910
6890,838.7888793945310,500.04071044921900
6891,839.0488891601560,500.3194580078130
6892,839.1227416992190,500.29754638671900
6893,838.9028930664060,500.4581604003910
6894,838.9874877929690,500.5826416015630
6895,839.1321411132810,500.5592346191410
6896,838.8907470703130,500.32958984375
6897,838.8250732421880,500.4519958496090
6898,839.0866088867190,500.4294128417970
6899,839.1248168945310,500.3879089355470
6900,839.0802612304690,500.3979797363280
6901,839.2972412109380,500.5518798828130
6902,839.1719360351560,500.38714599609400
6903,839.2451171875,500.45062255859400
6904,839.0639038085940,500.570068359375
6905,839.4291381835940,501.0051574707030
6906,839.5079345703130,501.2256774902340
6907,839.5546264648440,501.0946960449220
6908,839.5859985351560,500.9760437011720
6909,839.73681640625,501.02099609375
6910,839.6981201171880,501.04290771484400
6911,839.6629028320310,501.1015930175780
6912,839.8839721679690,501.0733337402340
6913,840.46826171875,500.7561950683590
6914,848.31884765625,500.59503173828100
6915,855.3724365234380,500.291015625
6916,859.6766967773440,499.09271240234400
6917,864.9028930664060,496.5890808105470
6918,869.2103271484380,497.23968505859400
6919,895.2899169921880,503.143310546875
6920,906.29345703125,499.7245788574220
6921,919.0070190429690,501.62982177734400
6922,927.692626953125,499.0828857421880
6923,932.24560546875,498.7745361328130
6924,936.134765625,500.0836486816410
6925,952.9645385742190,508.8155517578130
6926,962.0956420898440,513.9671630859380
6927,966.6546020507810,510.8502502441410
6928,968.6162109375,511.5198669433590
6929,973.1826171875,512.6231079101560
6930,972.8877563476560,512.6202392578130
6931,969.2973022460940,499.6234436035160
6932,974.7520141601560,492.59149169921900
6933,976.7738037109380,485.9228515625
6934,974.282470703125,482.03411865234400
6935,973.9786987304690,476.9962463378910
6936,971.7861938476560,474.8683776855470
6937,968.3871459960940,473.3838806152340
6938,967.2897338867190,470.5261535644530
6939,961.3486328125,471.50701904296900
6940,946.7462768554690,473.2931823730470
6941,940.1983032226560,470.8614501953130
6942,937.53955078125,466.4510498046880
6943,931.73486328125,462.9853210449220
6944,927.73876953125,459.94696044921900
6945,925.3062133789060,455.28509521484400
6946,920.3868408203130,454.1499328613280
6947,907.8482666015630,457.4222106933590
6948,900.9213256835940,457.1295166015630
6949,893.5198974609380,465.49456787109400
6950,884.2239379882810,465.2873840332030
6951,877.7871704101560,464.62506103515600
6952,873.1508178710940,461.8030090332030
6953,872.4508666992190,460.4886169433590
6954,872.6802368164060,459.6307678222660
6955,872.0667114257810,459.13983154296900
6956,871.570556640625,457.25225830078100
6957,871.8194580078130,457.0667724609380
6958,872.1674194335940,456.58856201171900
6959,872.6202392578130,454.5936279296880
6960,872.667236328125,452.93963623046900
6961,872.4675903320310,454.9414978027340
6962,872.7631225585940,455.7397766113280
6963,872.6107177734380,454.5451965332030
6964,872.5903930664060,453.7013244628910
6965,872.1517944335940,454.8049011230470
6966,871.9597778320310,455.4898986816410
6967,872.4931030273440,454.3838195800780
6968,873.1083984375,453.3304443359380
6969,872.260986328125,454.4610595703130
6970,871.9470825195310,455.63580322265600
6971,872.264404296875,456.7208251953130
6972,872.14599609375,457.42279052734400
6973,855.35595703125,475.1888122558590
6974,850.6901245117190,501.5409851074220
6975,845.3350830078130,517.750732421875
6976,843.3848876953130,529.5180053710940
6977,854.4115600585940,532.3292236328130
6978,850.815673828125,544.9299926757810
6979,849.0958862304690,555.345703125
6980,848.0845947265630,557.0657958984380
6981,841.3673706054690,563.2933959960940
6982,830.928466796875,581.0187377929690
6983,818.2252197265630,611.4257202148440
6984,813.813232421875,619.2971801757810
6985,812.134521484375,620.31884765625
6986,807.4094848632810,623.8117065429690
6987,804.3346557617190,630.66162109375
6988,799.5243530273440,633.55029296875
6989,795.0184936523440,635.691650390625
6990,792.7430419921880,637.890380859375
6991,791.6068115234380,642.6550903320310
6992,786.8336181640630,644.8403930664060
6993,783.95654296875,641.324462890625
6994,782.9337768554690,638.044677734375
6995,783.1962280273440,639.1669311523440
6996,783.620361328125,641.3806762695310
6997,783.14501953125,641.2518310546880
6998,784.388916015625,646.172119140625
6999,786.4749145507810,651.5518188476560
7000,787.343017578125,651.1052856445310
7001,787.6837158203130,649.6873168945310
7002,787.9274291992190,646.537353515625
7003,787.3525390625,645.234130859375
7004,787.0678100585940,644.4885864257810
7005,785.6283569335940,643.8324584960940
7006,784.1543579101560,643.6906127929690
7007,784.3287353515630,644.2476806640630
7008,784.7216186523440,645.4137573242190
7009,784.6494750976560,651.1596069335940
7010,785.0064697265630,652.1591796875
7011,783.8516845703130,651.279541015625
7012,782.409912109375,649.4566650390630
7013,779.5792236328130,646.3507690429690
7014,779.18212890625,646.9373779296880
7015,780.3643188476560,652.14892578125
7016,780.4764404296880,653.206298828125
7017,780.8392333984380,656.826416015625
7018,782.9954833984380,669.8986206054690
7019,784.0908813476560,673.8109130859380
7020,783.0953979492190,678.9030151367190
7021,779.9734497070310,684.3455810546880
7022,779.8175659179690,685.6452026367190
7023,779.884765625,689.5634765625
7024,778.8641967773440,694.6576538085940
7025,777.7072143554690,702.0584106445310
7026,779.0634765625,703.7627563476560
7027,777.3685913085940,702.7767333984380
7028,774.7785034179690,702.5673828125
7029,771.6709594726560,710.4511108398440
7030,772.1511840820310,717.2479248046880
7031,774.0250244140630,721.6314086914060
7032,774.3448486328130,726.9942626953130
7033,772.1234130859380,733.9324340820310
7034,764.3192138671880,734.6828002929690
7035,765.0823974609380,742.5180053710940
7036,771.439697265625,754.8099365234380
7037,771.94482421875,760.3336181640630
7038,775.073486328125,766.1192626953130
7039,775.432373046875,775.1141357421880
7040,769.1739501953130,775.1609497070310
7041,763.6110229492190,781.2194213867190
7042,765.1034545898440,784.4204711914060
7043,764.7423706054690,789.1343994140630
7044,770.39990234375,791.7724609375
7045,773.7957763671880,791.8804321289060
7046,780.9552612304690,792.8795776367190
7047,788.1942138671880,792.5128784179690
7048,793.08447265625,796.1544189453130
7049,796.4508666992190,798.9553833007810
7050,799.1856079101560,800.9262084960940
7051,799.6497802734380,802.3655395507810
7052,800.2548828125,807.2886962890630
7053,803.4525146484380,809.61279296875
7054,806.300048828125,810.6551513671880
7055,806.2459716796880,810.9156494140630
7056,806.236328125,811.3006591796880
7057,806.5586547851560,811.0697631835940
7058,806.2301635742190,810.9000854492190
7059,806.414794921875,810.8729248046880
7060,806.7901611328130,811.119873046875
7061,807.904296875,811.5650634765630
7062,817.5015869140630,815.9124755859380
7063,832.3690795898440,827.942138671875
7064,851.5029296875,830.921875
7065,864.58056640625,833.216552734375
7066,868.3759765625,836.2704467773440
7067,857.2532958984380,839.00341796875
7068,830.7532958984380,835.2123413085940
7069,823.765380859375,832.3990478515630
7070,824.6343383789060,832.8031616210940
7071,823.7518310546880,831.4598999023440
7072,824.082763671875,831.281494140625
7073,824.0657958984380,830.7799682617190
7074,823.38525390625,831.0985717773440
7075,822.6591796875,830.626708984375
7076,821.242431640625,829.6102905273440
7077,821.2755737304690,829.6758422851560
7078,821.0405883789060,829.818603515625
7079,821.0077514648440,829.9879760742190
7080,820.5458374023440,829.8912353515630
7081,820.6678466796880,829.83837890625
7082,820.5919189453130,829.7730712890630
7083,820.5733642578130,829.7421875
7084,820.3466186523440,829.6671752929690
7085,820.2792358398440,829.6796875
7086,820.1690673828130,829.7482299804690
7087,819.9599609375,829.6502075195310
7088,819.9512939453130,829.6127319335940
7089,819.9602661132810,829.6194458007810
7090,819.6637573242190,829.358642578125
7091,819.6432495117190,829.3619384765630
7092,819.6644897460940,829.3414306640630
7093,819.626708984375,829.281494140625
7094,819.3154907226560,829.1734008789060
7095,819.2063598632810,828.9127807617190
7096,818.843505859375,828.688232421875
7097,819.015380859375,828.7727661132810
7098,818.9297485351560,828.6497192382810
7099,819.1729125976560,828.8355102539060
7100,819.3851318359380,828.8129272460940
7101,820.6029663085940,828.3030395507810
7102,836.1417236328130,827.8651123046880
7103,863.7168579101560,828.0557861328130
7104,871.0799560546880,830.9579467773440
7105,883.2076416015630,832.3242797851560
7106,888.6058959960940,834.157470703125
7107,895.9373168945310,834.8741455078130
7108,903.8054809570310,835.3596801757810
7109,907.9002685546880,837.146728515625
7110,915.9276733398440,833.5643310546880
7111,927.2752685546880,832.2472534179690
7112,936.3150024414060,833.994384765625
7113,953.0515747070310,874.13037109375
7114,949.303466796875,863.4198608398440
7115,949.7215576171880,863.9929809570310
7116,949.2503662109380,866.2117309570310
7117,945.870849609375,866.8731079101560
7118,944.5147094726560,868.9525756835940
7119,947.8353271484380,868.3652954101560
7120,952.2559204101560,867.3440551757810
7121,951.3405151367190,869.1265869140630
7122,951.3928833007810,870.9564208984380
7123,957.6492919921880,869.1422729492190
7124,958.6340942382810,868.920166015625
7125,965.2507934570310,864.355224609375
7126,947.5269775390630,639.7973022460940
7127,947.5313110351560,641.2427368164060
7128,982.7101440429690,853.9989013671880
7129,984.0020751953130,853.4234008789060
7130,982.6544189453130,853.4646606445310
7131,982.7648315429690,853.3533935546880
7132,982.8088989257810,853.3103637695310
7133,949.172119140625,640.7373046875
7134,949.1502685546880,640.7109375
7135,882.8637084960940,852.4696655273440
7136,958.177734375,867.7648315429690
7137,885.19140625,857.7642822265630
7138,950.4658203125,639.9790649414060
7139,949.4301147460940,640.0007934570310
7140,886.4556884765630,858.3796997070310
7141,886.4381713867190,858.924560546875
7142,966.3296508789060,866.7435913085940
7143,952.2274169921880,868.2250366210940
7144,949.94482421875,870.8775634765630
7145,948.72607421875,876.2060546875
7146,950.7920532226560,877.2694702148440
7147,950.6729736328130,879.7053833007810
7148,951.0986328125,880.1548461914060
7149,851.5581665039060,849.6403198242190
7150,951.6964111328130,879.9462280273440
7151,951.7550048828130,879.0401000976560
7152,823.3964233398440,823.459716796875
7153,836.6660766601560,839.5587768554690
7154,829.7318725585940,836.7257690429690
7155,821.2643432617190,831.48486328125
7156,817.2418823242190,828.4533081054690
7157,800.19873046875,818.52294921875
7158,783.0867309570310,807.7201538085940
7159,768.3139038085940,790.3103637695310
7160,763.310302734375,779.4520263671880
7161,761.13916015625,777.2557983398440
7162,759.513916015625,774.0982666015630
7163,757.9520263671880,772.0271606445310
7164,754.8966064453130,769.25390625
7165,756.0669555664060,767.902099609375
7166,756.443115234375,767.4370727539060
7167,755.2372436523440,767.9593505859380
7168,755.4026489257810,767.5382690429690
7169,755.5856323242190,767.9295043945310
7170,756.8739624023440,769.8021240234380
7171,757.7459716796880,769.806640625
7172,758.428466796875,769.8411865234380
7173,758.6600952148440,769.8475952148440
7174,759.1821899414060,770.2404174804690
7175,759.2235107421880,770.2429809570310
7176,759.2125854492190,770.2620849609380
7177,759.5211791992190,770.5845947265630
7178,759.8565673828130,771.0467529296880
7179,759.8265380859380,771.2861938476560
7180,759.8775634765630,771.2401123046880
7181,759.7894897460940,771.218505859375
7182,759.7537841796880,771.4349975585940
7183,760.160888671875,771.6043701171880
7184,760.6760864257810,771.9193115234380
7185,760.3381958007810,772.0738525390630
7186,760.0687866210940,772.1754150390630
7187,759.977783203125,772.1356811523440
7188,760.0027465820310,772.1320190429690
7189,760.0365600585940,772.1754150390630
7190,760.0750732421880,772.1874389648440
7191,759.9104614257810,772.1339111328130
7192,759.97314453125,772.0625610351560
7193,759.8818969726560,771.7993774414060
7194,759.9610595703130,771.667724609375
7195,759.976318359375,771.5554809570310
7196,759.9234619140630,771.5433349609380
7197,759.9197998046880,771.5994873046880
7198,759.9310913085940,771.5625610351560
7199,760.0145263671880,771.575439453125
7200,759.9161987304690,771.7061767578130
7201,760.0370483398440,771.7208862304690
7202,759.9832153320310,771.8165893554690
7203,760.1828002929690,771.8772583007810
7204,760.2157592773440,771.8704833984380
7205,760.0706176757810,771.9083251953130
7206,760.1218872070310,771.900634765625
7207,760.1473999023440,771.7904052734380
7208,760.304931640625,771.4725952148440
7209,761.0106811523440,771.8636474609380
7210,761.0216064453130,771.8165893554690
7211,760.6038208007810,771.7885131835940
7212,760.2907104492190,771.7902221679690
7213,760.1704711914060,771.8114013671880
7214,760.1136474609380,771.782958984375
7215,760.4072875976560,771.8150024414060
7216,760.6165161132810,771.8558349609380
7217,760.5397338867190,771.8650512695310
7218,760.207763671875,771.6236572265630
7219,760.216552734375,771.6173706054690
7220,760.3787231445310,771.6123657226560
7221,760.4558715820310,771.4346923828130
7222,760.49609375,771.4686279296880
7223,760.653076171875,771.4781494140630
7224,761.07275390625,771.50244140625
7225,760.5934448242190,771.4522094726560
7226,760.4053344726560,771.4124755859380
7227,760.160888671875,771.3339233398440
7228,759.9661254882810,771.1990356445310
7229,760.375244140625,771.1670532226560
7230,760.67529296875,771.790771484375
7231,760.7363891601560,771.7363891601560
7232,760.7263793945310,771.6859741210940
7233,764.0996704101560,767.5624389648440
7234,771.3443603515630,770.8809814453130
7235,767.870849609375,769.8226318359380
7236,770.1900024414060,768.508544921875
7237,783.041748046875,769.4595947265630
7238,783.4579467773440,769.4418334960940
7239,784.1454467773440,766.7831420898440
7240,780.4951782226560,763.5457763671880
7241,777.5711059570310,751.1757202148440
7242,772.1707763671880,739.9264526367190
7243,771.5535278320310,731.9303588867190
7244,770.4180908203130,726.7775268554690
7245,770.1695556640630,725.2688598632810
7246,767.530517578125,682.7081909179690
7247,763.4232177734380,681.1498413085940
7248,767.791259765625,661.3841552734380
7249,768.6873168945310,644.4469604492190
7250,769.369140625,634.8308715820310
7251,772.955322265625,631.4725341796880
7252,774.7550659179690,629.54052734375
7253,776.7940063476560,617.4022827148440
7254,777.5040893554690,612.3583374023440
7255,777.6599731445310,610.9619140625
7256,781.5365600585940,605.238037109375
7257,790.9568481445310,595.8372192382810
7258,795.07080078125,590.757568359375
7259,795.8070678710940,589.5870361328130
7260,798.5760498046880,589.1636962890630
7261,802.675537109375,580.826416015625
7262,805.5638427734380,576.2318725585940
7263,801.958984375,570.7064208984380
7264,800.6280517578130,569.6435546875
7265,798.5769653320310,567.8243408203130
7266,799.4747314453130,565.0497436523440
7267,800.7037963867190,566.2835083007810
7268,802.1329956054690,565.1854248046880
7269,805.7577514648440,559.395751953125
7270,805.7617797851560,555.308349609375
7271,808.436279296875,553.9758911132810
7272,819.7161254882810,552.7981567382810
7273,836.98388671875,549.92626953125
7274,843.47412109375,548.2847290039060
7275,835.245849609375,534.8594970703130
7276,807.4532470703130,519.0379028320310
7277,803.244384765625,512.2265625
7278,816.7982788085940,491.15826416015600
7279,809.485595703125,484.61944580078100
7280,807.69921875,478.80181884765600
7281,813.5939331054690,472.439453125
7282,815.6397094726560,467.17041015625
7283,819.5216674804690,460.4351501464840
7284,825.04296875,456.3117370605470
7285,835.3521118164060,455.76385498046900
7286,842.6396484375,452.0002746582030
7287,850.9097290039060,444.1584777832030
7288,859.7342529296880,442.6048583984380
7289,861.9879760742190,435.5225524902340
7290,866.8154907226560,431.26336669921900
7291,878.34765625,433.4461364746090
7292,879.927490234375,431.4114685058590
7293,879.0816040039060,430.7642517089840
7294,889.3113403320310,426.3423767089840
7295,896.1688232421880,415.22796630859400
7296,902.0285034179690,411.8250427246090
7297,906.395751953125,403.5298156738280
7298,911.1416625976560,394.5685729980470
7299,903.4452514648440,389.0397033691410
7300,892.7238159179690,381.7184753417970
7301,885.1244506835940,372.3651123046880
7302,876.6720581054690,364.9572448730470
7303,858.6962890625,363.1682434082030
7304,849.6232299804690,352.53582763671900
7305,844.176513671875,350.3194885253910
7306,844.7725219726560,340.2825622558590
7307,847.2090454101560,330.9289855957030
7308,850.2489013671880,322.7878112792970
7309,851.2041015625,311.4090881347660
7310,852.4825439453130,310.9085693359380
7311,862.4375,305.33551025390600
7312,864.4987182617190,302.1395568847660
7313,862.7568969726560,297.0798034667970
7314,862.3486328125,295.8544006347660
7315,863.1480712890630,296.1545715332030
7316,863.1453857421880,296.1313781738280
7317,865.106201171875,294.4623107910160
7318,868.9443359375,291.0431823730470
7319,873.2160034179690,286.5353088378910
7320,880.8269653320310,285.66705322265600
7321,884.267333984375,286.7480163574220
7322,888.9996337890630,287.35968017578100
7323,895.4536743164060,286.52008056640600
7324,896.9389038085940,286.8320617675780
7325,899.5795288085940,286.9671630859380
7326,902.9302978515630,286.0479736328130
7327,905.76953125,286.10845947265600
7328,914.5389404296880,285.051513671875
7329,914.0918579101560,281.17218017578100
7330,911.1369018554690,276.6392822265630
7331,917.0917358398440,271.677490234375
7332,910.18603515625,272.52716064453100
7333,904.8831787109380,269.54998779296900
7334,904.7386474609380,259.98040771484400
7335,913.0950317382810,256.89263916015600
7336,916.2467651367190,256.9534912109380
7337,919.517578125,254.1204833984380
7338,919.4174194335940,252.822021484375
7339,914.2686157226560,253.4970245361330
7340,909.623779296875,254.70713806152300
7341,907.8219604492190,254.06849670410200
7342,907.4074096679690,253.81417846679700
7343,902.8850708007810,253.75755310058600
7344,894.914306640625,254.33831787109400
7345,880.9235229492190,259.88421630859400
7346,863.9113159179690,264.5871276855470
7347,854.6065673828130,267.6681213378910
7348,851.8375244140630,267.52020263671900
7349,850.25634765625,270.3421936035160
7350,848.8107299804690,272.6697998046880
7351,846.3645629882810,271.7397766113280
7352,842.1828002929690,275.70013427734400
7353,839.4539794921880,280.762451171875
7354,834.92529296875,285.0654296875
7355,834.2423706054690,283.97314453125
7356,832.18359375,285.62493896484400
7357,830.5234985351560,283.18780517578100
7358,829.7493286132810,283.947998046875
7359,829.5889892578130,282.1483154296880
7360,829.4464111328130,282.38897705078100
7361,828.792724609375,282.6276550292970
7362,828.3397216796880,283.1855773925780
7363,828.43798828125,283.0628356933590
7364,827.8650512695310,283.2629089355470
7365,827.5535278320310,283.3167419433590
7366,827.56005859375,283.43865966796900
7367,828.063232421875,283.3383483886720
7368,828.0228271484380,284.2917175292970
7369,827.7173461914060,284.5102844238280
7370,828.115234375,284.25946044921900
7371,827.902099609375,284.5649108886720
7372,827.6541137695310,284.8191223144530
7373,827.6058349609380,284.9001770019530
7374,827.3163452148440,285.2443542480470
7375,827.2598266601560,285.32562255859400
7376,827.2323608398440,285.3468322753910
7377,827.1248779296880,285.4085693359380
7378,827.0297241210940,286.0340881347660
7379,827.0877685546880,285.9757995605470
7380,825.4174194335940,286.9408874511720
7381,825.5142211914060,286.8875427246090
7382,825.4100341796880,286.91131591796900
7383,825.4138793945310,286.9090270996090
7384,825.4699096679690,286.7746276855470
7385,825.45654296875,286.6983947753910
7386,825.4500122070310,286.689697265625
7387,825.3577880859380,286.61474609375
7388,826.1646728515630,287.1606140136720
7389,826.1912231445310,287.12274169921900
7390,825.41552734375,286.4018859863280
7391,825.5341186523440,286.346923828125
7392,825.52392578125,286.34765625
7393,825.5570068359380,286.3186950683590
7394,825.6644897460940,286.2873840332030
7395,825.5477905273440,286.37457275390600
7396,825.6325073242190,286.4336853027340
7397,825.625,286.4552307128910
7398,825.7763671875,286.2004089355470
7399,825.7440795898440,286.1248779296880
7400,825.8104858398440,285.9664306640630
7401,825.7169189453130,285.98065185546900
7402,825.71728515625,286.00494384765600
7403,825.7144775390630,285.9908142089840
7404,825.6769409179690,286.0677490234380
7405,825.5413818359380,286.0541687011720
7406,825.5436401367190,286.02587890625
7407,825.5235595703130,286.143798828125
7408,825.7123413085940,285.9723815917970
7409,825.8175659179690,285.8702697753910
7410,825.6456298828130,286.1830749511720
7411,825.3230590820310,286.4948425292970
7412,825.257080078125,286.65374755859400
7413,825.5079345703130,286.764404296875
