scorer,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000,DLC_resnet50_fc_chamber_test_#2Jan19shuffle1_100000
bodyparts,nose,nose,nose,left ear,left ear,left ear,right ear,right ear,right ear,ear center,ear center,ear center
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
7501,364.1363220214844,672.6373901367188,0.9967911839485168,336.1778564453125,742.17138671875,0.9983673691749573,383.1772766113281,706.1785888671875,0.9990196228027344,359.7463684082031,723.0111694335938,0.9983319640159607
7502,363.722900390625,672.8514404296875,0.9972355961799622,336.30133056640625,742.3109741210938,0.9984127283096313,383.1730041503906,706.3729858398438,0.9990724325180054,359.78460693359375,723.0176391601562,0.9983142614364624
7503,364.3229064941406,672.452392578125,0.9967823028564453,335.9705810546875,741.8924560546875,0.9983013868331909,383.0843505859375,705.9136962890625,0.9989750385284424,360.14166259765625,721.4972534179688,0.9981208443641663
7504,364.22943115234375,672.1959838867188,0.9963345527648926,335.3393859863281,741.464111328125,0.9981131553649902,383.1546630859375,705.5208129882812,0.9988976716995239,359.76580810546875,721.1060791015625,0.9981947541236877
7505,364.0894775390625,672.3607788085938,0.9967658519744873,335.5293884277344,741.4869995117188,0.9982231259346008,383.0860290527344,705.6718139648438,0.9989036321640015,359.845458984375,721.1770629882812,0.9981923699378967
7506,364.1800537109375,672.640380859375,0.9972437620162964,335.71209716796875,741.4000854492188,0.9984436631202698,383.0547790527344,705.517578125,0.9989456534385681,359.935302734375,721.1903686523438,0.9980998635292053
7507,364.0014343261719,672.6712646484375,0.9970575571060181,336.00433349609375,741.7356567382812,0.9984937906265259,383.4043884277344,706.0888671875,0.9988864064216614,359.7088928222656,722.8786010742188,0.9981984496116638
7508,363.7748107910156,672.9708862304688,0.9968897700309753,336.2220764160156,742.1253051757812,0.9985664486885071,383.44775390625,706.41650390625,0.9988974332809448,359.800537109375,723.2490844726562,0.9984015822410583
7509,363.9128723144531,672.6276245117188,0.9970747232437134,336.01141357421875,741.8570556640625,0.9984726309776306,383.4211730957031,705.6954956054688,0.9988104104995728,359.7093505859375,723.0325927734375,0.998276948928833
7510,363.9507751464844,672.5663452148438,0.9969171285629272,335.4668273925781,741.5252075195312,0.9983100891113281,383.1441650390625,705.422119140625,0.9988231062889099,359.96136474609375,721.1879272460938,0.9981756210327148
7511,364.00543212890625,672.415283203125,0.9966902732849121,334.9239501953125,741.4649658203125,0.9981496334075928,383.315673828125,705.5897216796875,0.99874347448349,359.8725891113281,721.1769409179688,0.9982516169548035
7512,364.0318603515625,672.472412109375,0.9971708655357361,335.5041198730469,741.460205078125,0.998345136642456,383.0898132324219,705.421142578125,0.9988546371459961,359.9476623535156,721.1455078125,0.9981879591941833
7513,364.3028564453125,672.5147094726562,0.9962138533592224,335.82879638671875,741.6141967773438,0.9982874989509583,383.20111083984375,705.4238891601562,0.9988825917243958,359.9871826171875,721.2908325195312,0.9982051849365234
7514,363.8056945800781,672.8170166015625,0.9969406127929688,336.1216125488281,741.75927734375,0.9984861016273499,383.3232421875,705.622314453125,0.999015212059021,360.07159423828125,721.3637084960938,0.998198926448822
7515,363.8334655761719,673.0192260742188,0.9964662790298462,336.13922119140625,741.760498046875,0.998540997505188,383.26336669921875,705.6015014648438,0.9989994168281555,360.0087585449219,721.337158203125,0.9982448816299438
7516,363.8715515136719,673.4315185546875,0.9966292977333069,336.1086120605469,741.85400390625,0.9984756112098694,383.0736083984375,705.6690673828125,0.9990656971931458,360.0036315917969,721.5852661132812,0.9982309937477112
7517,363.92999267578125,673.0320434570312,0.9960148334503174,335.64990234375,741.568359375,0.9982489347457886,383.04583740234375,705.3873901367188,0.9989336133003235,359.95166015625,721.4368896484375,0.9982927441596985
7518,364.1984558105469,672.7850341796875,0.9966160655021667,335.1503601074219,741.5484619140625,0.9982693195343018,382.9710998535156,705.2219848632812,0.998938262462616,359.7981262207031,721.3777465820312,0.9983636736869812
7519,364.0786437988281,673.153076171875,0.9961183071136475,336.0959167480469,741.8370971679688,0.9983912110328674,383.0777893066406,705.6654052734375,0.9988561868667603,360.2774658203125,721.6351318359375,0.9981982111930847
7520,364.2677307128906,673.1484375,0.9958950281143188,336.4430847167969,741.931884765625,0.9985678195953369,383.0347900390625,705.9616088867188,0.9989282488822937,359.7276611328125,723.17626953125,0.9982781410217285
7521,364.17279052734375,673.017333984375,0.9962940812110901,336.5772705078125,741.8643798828125,0.9985837936401367,382.9869689941406,705.7237548828125,0.9988272786140442,359.7238464355469,723.1154174804688,0.998293936252594
7522,364.3481140136719,672.7515258789062,0.9957965612411499,336.08270263671875,741.6824340820312,0.9984448552131653,382.8798828125,705.4177856445312,0.9988662004470825,360.0321960449219,721.3368530273438,0.9982060194015503
7523,364.2667236328125,672.7452392578125,0.9959551095962524,335.2652587890625,741.466796875,0.9981908202171326,382.8713073730469,705.1514892578125,0.9988571405410767,359.8814697265625,721.325439453125,0.9982407093048096
7524,364.4532470703125,673.0028686523438,0.9950337409973145,335.3109130859375,741.4586791992188,0.9982916712760925,382.92047119140625,705.2322998046875,0.9989016056060791,359.64971923828125,721.3551635742188,0.998435914516449
7525,364.3546142578125,673.1401977539062,0.9952671527862549,335.94683837890625,741.7735595703125,0.9984519481658936,383.0384216308594,705.3993530273438,0.9988605976104736,359.8379211425781,721.5407104492188,0.9983503818511963
7526,364.1944580078125,673.4209594726562,0.9962117671966553,336.36279296875,741.778076171875,0.9986686706542969,383.26239013671875,706.1123657226562,0.9989712238311768,360.0303955078125,721.6665649414062,0.9982752799987793
7527,364.09442138671875,673.357177734375,0.997261643409729,336.4960632324219,741.9409790039062,0.998612642288208,383.1875305175781,706.1103515625,0.9990122318267822,360.11474609375,721.75390625,0.9981417655944824
7528,364.0870361328125,673.3692626953125,0.9971745014190674,336.4725341796875,741.7324829101562,0.9986894726753235,383.3011169433594,706.0958862304688,0.9990230798721313,360.16265869140625,721.5481567382812,0.9980241060256958
7529,364.3385009765625,672.9227294921875,0.9967213273048401,335.7518310546875,741.4767456054688,0.9983578324317932,382.8695068359375,705.3118286132812,0.9989019632339478,359.6780090332031,721.2074584960938,0.9983199238777161
7530,363.94866943359375,672.9217529296875,0.9975692629814148,335.0773620605469,741.2691650390625,0.9982377290725708,382.5409851074219,705.4736938476562,0.9990261793136597,359.7940673828125,721.2703247070312,0.9981958270072937
7531,364.0904541015625,673.7653198242188,0.9968752861022949,335.8044128417969,741.8011474609375,0.99847012758255,382.873779296875,705.6821899414062,0.9990321397781372,359.8742980957031,721.431884765625,0.9983096122741699
7532,363.9950256347656,673.9680786132812,0.9970302581787109,336.25677490234375,741.8742065429688,0.998627781867981,382.8328857421875,705.8754272460938,0.9990480542182922,360.017333984375,721.6050415039062,0.998251736164093
7533,363.99664306640625,673.9969482421875,0.9971004128456116,336.33978271484375,742.0541381835938,0.9986131191253662,382.83184814453125,705.9323120117188,0.999060332775116,360.1056823730469,721.7781372070312,0.9982438087463379
7534,364.0860900878906,673.9852905273438,0.9969933032989502,336.1134948730469,741.976318359375,0.9986133575439453,382.9161071777344,705.8104248046875,0.9990090131759644,359.95660400390625,721.6343383789062,0.9983102083206177
7535,364.09136962890625,673.4207763671875,0.9966300129890442,335.584228515625,741.8380126953125,0.9983637928962708,383.007080078125,705.4238891601562,0.9989686012268066,359.8556823730469,721.4564819335938,0.998286783695221
7536,363.9270324707031,673.04833984375,0.9969651103019714,335.0538024902344,741.3522338867188,0.9983867406845093,383.1752014160156,705.43212890625,0.9989506006240845,359.6915588378906,721.0770263671875,0.9982763528823853
7537,364.0758056640625,673.1742553710938,0.9970704317092896,335.6839294433594,741.4532470703125,0.998480498790741,383.0362854003906,705.2767944335938,0.9988619089126587,359.963134765625,721.3682250976562,0.9981764554977417
7538,363.9070739746094,673.5043334960938,0.9978819489479065,335.998046875,741.5004272460938,0.9986358284950256,382.96807861328125,705.7588500976562,0.9989756345748901,360.16888427734375,721.4871215820312,0.9979429841041565
7539,363.77569580078125,673.800537109375,0.9975171089172363,336.0870056152344,741.4534912109375,0.9986612796783447,382.9667663574219,705.8218383789062,0.9989803433418274,360.1409606933594,721.479736328125,0.9979850053787231
7540,363.84552001953125,674.1104125976562,0.9973646998405457,336.2077941894531,741.6346435546875,0.9986465573310852,383.0558166503906,705.9697265625,0.9989873766899109,360.0960693359375,721.543701171875,0.9980188608169556
7541,363.9256286621094,673.8304443359375,0.9971227049827576,335.8333435058594,741.5162353515625,0.9985083937644958,382.7882080078125,705.419189453125,0.9989123344421387,359.8402099609375,721.3049926757812,0.9982131719589233
7542,363.8069152832031,673.9334716796875,0.9969707727432251,335.25177001953125,741.14794921875,0.9983630776405334,382.41461181640625,705.0514526367188,0.9990063309669495,359.39495849609375,720.7875366210938,0.9983006119728088
7543,363.7353210449219,674.036376953125,0.9968149065971375,335.6252136230469,741.53369140625,0.9984948635101318,382.60211181640625,705.1820068359375,0.9990044236183167,359.6654357910156,721.10107421875,0.9983139038085938
7544,363.6851501464844,674.1771240234375,0.9971081614494324,336.0075988769531,742.0115356445312,0.9986013770103455,382.7478332519531,705.4125366210938,0.9990518689155579,359.8331298828125,721.2514038085938,0.9981677532196045
7545,363.5010986328125,674.5015258789062,0.9972819089889526,336.1442565917969,742.016845703125,0.9986637830734253,382.77435302734375,705.548828125,0.9990719556808472,359.89453125,721.3461303710938,0.9980375170707703
7546,363.5280456542969,674.7395629882812,0.9976447224617004,336.2825927734375,742.1083984375,0.9987106323242188,382.94537353515625,705.6612548828125,0.9990444779396057,360.01080322265625,721.4005737304688,0.9979743361473083
7547,363.5261535644531,674.2423095703125,0.9973300695419312,335.897705078125,741.8992309570312,0.9985665678977966,382.833251953125,705.18359375,0.9989952445030212,359.8717346191406,721.1903686523438,0.9981088638305664
7548,363.8867492675781,673.8035278320312,0.9968457818031311,335.2491760253906,741.6537475585938,0.9983353018760681,382.8679504394531,704.8955078125,0.9989239573478699,359.7164611816406,721.0266723632812,0.9981966614723206
7549,363.8568115234375,673.524169921875,0.9969147443771362,335.2595520019531,741.7533569335938,0.9984050393104553,382.94696044921875,704.9331665039062,0.9988889098167419,359.734619140625,721.073486328125,0.9981802701950073
7550,363.5859375,673.4386596679688,0.9972835779190063,335.692138671875,741.7908325195312,0.9985775947570801,383.1327819824219,705.3816528320312,0.9988935589790344,359.90087890625,721.1372680664062,0.9980925917625427
7551,363.58740234375,673.5266723632812,0.9975610971450806,336.0713195800781,742.2152099609375,0.9984934329986572,383.0910339355469,705.4130859375,0.9990242719650269,359.8970642089844,722.8407592773438,0.9980759620666504
7552,363.3245849609375,673.8239135742188,0.9976980090141296,336.2648010253906,742.2996826171875,0.9984464049339294,383.207275390625,705.5958862304688,0.999049961566925,360.1618347167969,723.0239868164062,0.9983993172645569
7553,363.56793212890625,673.582275390625,0.9976375102996826,336.3509521484375,742.5139770507812,0.9983994364738464,383.29931640625,705.472412109375,0.9990756511688232,360.20751953125,723.095947265625,0.9984531402587891
7554,363.6644287109375,673.6759033203125,0.9973961114883423,335.7662048339844,741.59326171875,0.9984951019287109,383.2987976074219,705.7625122070312,0.9990039467811584,360.130859375,721.154296875,0.9978843331336975
7555,364.4751892089844,673.2942504882812,0.9960753321647644,335.0044250488281,741.0843505859375,0.9983140230178833,382.9891052246094,705.0455322265625,0.9988569021224976,359.8460388183594,720.7944946289062,0.9978998899459839
7556,364.65435791015625,673.3600463867188,0.9966408014297485,335.14453125,740.9609985351562,0.9984166622161865,382.86798095703125,705.0213623046875,0.998955488204956,359.9089660644531,720.5861206054688,0.9976922273635864
7557,364.34771728515625,673.530029296875,0.996982753276825,335.24371337890625,740.9672241210938,0.9985320568084717,382.7363586425781,705.23974609375,0.9989134073257446,359.96038818359375,720.8096923828125,0.9976856708526611
7558,363.63995361328125,674.0116577148438,0.9979166388511658,335.55364990234375,741.29931640625,0.9986416697502136,382.5859680175781,705.6924438476562,0.999068558216095,359.98309326171875,721.12548828125,0.9977126121520996
7559,363.59075927734375,674.070068359375,0.9980307221412659,335.9770812988281,741.7357788085938,0.9986575841903687,382.7812805175781,705.7738647460938,0.9990777969360352,359.9404602050781,721.2520141601562,0.9979853630065918
7560,365.0572204589844,675.1439208984375,0.9966146349906921,336.1421203613281,742.2451782226562,0.9984933137893677,383.156982421875,706.1821899414062,0.9991618394851685,360.2115478515625,721.861328125,0.998204231262207
7561,365.77215576171875,674.1361694335938,0.9920509457588196,335.55841064453125,741.657470703125,0.9982810020446777,383.0142822265625,705.7184448242188,0.9989677667617798,359.81927490234375,721.4519653320312,0.9982165694236755
7562,365.4573974609375,673.3382568359375,0.9911614656448364,334.95220947265625,741.3018188476562,0.9982800483703613,383.0711669921875,705.379638671875,0.9989627599716187,359.4626159667969,721.0548095703125,0.9983170032501221
7563,365.2065734863281,673.4112548828125,0.9935264587402344,335.0880432128906,741.2304077148438,0.9983568787574768,382.9711608886719,705.4961547851562,0.9988666772842407,359.4584655761719,721.0261840820312,0.9981889128684998
7564,365.2562255859375,673.74853515625,0.9934811592102051,335.43035888671875,741.3601684570312,0.9984661340713501,383.0247802734375,705.6755981445312,0.9988786578178406,359.5836486816406,721.0745239257812,0.9981256127357483
7565,365.2091064453125,673.6944580078125,0.9939707517623901,335.9333801269531,741.7587280273438,0.9985124468803406,383.0273132324219,705.9378662109375,0.9989004135131836,359.85693359375,721.4972534179688,0.9981714487075806
7566,365.03497314453125,674.1835327148438,0.9959412813186646,336.12139892578125,741.8260498046875,0.9986854195594788,382.7620849609375,706.052734375,0.9991028308868408,359.7642822265625,722.6587524414062,0.9980087876319885
7567,365.36614990234375,673.809326171875,0.9951558113098145,335.4795227050781,741.33203125,0.9984990358352661,382.9029846191406,705.6044921875,0.9990047812461853,359.8546142578125,721.1422729492188,0.9979227185249329
7568,365.3874816894531,673.61083984375,0.9949303269386292,334.555419921875,741.05810546875,0.9981222748756409,382.654541015625,705.213134765625,0.9989933371543884,359.60003662109375,720.7659301757812,0.9977872371673584
7569,365.31787109375,673.7957153320312,0.9947920441627502,335.3575439453125,741.484375,0.9983939528465271,382.94073486328125,705.3599853515625,0.9989437460899353,359.95599365234375,721.1185302734375,0.9979901313781738
7570,365.41009521484375,673.8092651367188,0.9949970245361328,335.8342590332031,741.6286010742188,0.9985668063163757,383.1122741699219,705.9296875,0.9989485144615173,360.0369873046875,721.2725830078125,0.997996985912323
7571,365.381591796875,673.9165649414062,0.9951789379119873,335.9726257324219,741.8236694335938,0.9984776377677917,382.9798278808594,705.6796264648438,0.9989537000656128,360.03045654296875,721.4601440429688,0.9980598092079163
7572,365.4282531738281,673.9949951171875,0.9950478672981262,336.0836181640625,741.837158203125,0.99847012758255,383.0364074707031,705.7489624023438,0.9989733695983887,360.08563232421875,721.5239868164062,0.9980607628822327
7573,365.5545349121094,673.6093139648438,0.9936688542366028,335.5572204589844,741.56103515625,0.99825519323349,383.0498352050781,705.3131713867188,0.9989303946495056,359.8621520996094,721.2365112304688,0.9979737401008606
7574,365.6258850097656,673.2359008789062,0.9941827654838562,334.8872985839844,741.369873046875,0.9979680180549622,382.9713439941406,705.0615844726562,0.9989674091339111,359.665283203125,720.9449462890625,0.9979650974273682
7575,365.3948974609375,673.5008544921875,0.9938940405845642,335.5199279785156,741.7493286132812,0.9981753826141357,382.9743347167969,705.244384765625,0.9990056157112122,359.971435546875,721.3621826171875,0.9980837106704712
7576,365.18341064453125,673.8928833007812,0.9939536452293396,335.99542236328125,741.7550048828125,0.9984158277511597,382.7702941894531,705.7698974609375,0.9990046620368958,360.14080810546875,721.5381469726562,0.9980223178863525
7577,365.2886962890625,674.0608520507812,0.9951030015945435,336.2860412597656,742.0411376953125,0.9983555674552917,382.69451904296875,705.826416015625,0.9990655779838562,360.3038635253906,721.6847534179688,0.9979520440101624
7578,365.1710510253906,674.68701171875,0.9965588450431824,336.5547790527344,742.4701538085938,0.9982908368110657,382.8263854980469,705.8057861328125,0.9991734623908997,359.84698486328125,722.9129028320312,0.9984450936317444
7579,365.251708984375,674.2679443359375,0.9957744479179382,336.2156677246094,742.12060546875,0.9982477426528931,382.8537902832031,705.50244140625,0.9991047978401184,360.1494445800781,721.5672607421875,0.9981014132499695
7580,365.3744201660156,673.9615478515625,0.9956782460212708,335.4253845214844,741.621337890625,0.9981999397277832,382.7485656738281,705.2872924804688,0.9990835189819336,359.7990417480469,721.136962890625,0.9980022311210632
7581,365.3954772949219,673.779541015625,0.9953280687332153,335.5135498046875,741.8284912109375,0.9981032609939575,382.9477844238281,705.2801513671875,0.9990552067756653,360.01239013671875,721.365966796875,0.9980529546737671
7582,365.29412841796875,674.0853271484375,0.9949153661727905,335.7582092285156,741.7940063476562,0.9982865452766418,383.122314453125,705.5341186523438,0.9989631175994873,360.0819091796875,721.3268432617188,0.9978954792022705
7583,365.20989990234375,674.2693481445312,0.9962912797927856,336.07275390625,742.1339111328125,0.9983903169631958,383.0762939453125,705.7095947265625,0.9991092085838318,359.7388610839844,722.73486328125,0.9980656504631042
7584,364.9488830566406,674.861572265625,0.9970237612724304,336.3608093261719,742.2006225585938,0.9984986782073975,383.20050048828125,706.1537475585938,0.9991644620895386,359.9918212890625,722.8733520507812,0.9984204769134521
7585,365.083984375,674.6461791992188,0.9968096613883972,336.4215393066406,741.9940795898438,0.9985523819923401,383.5570373535156,705.9473876953125,0.9992115497589111,359.97686767578125,722.8145751953125,0.9984568357467651
7586,365.1876525878906,674.8447265625,0.9963557720184326,336.0791320800781,741.8914184570312,0.9984134435653687,383.5735778808594,705.7911376953125,0.9991993308067322,359.87542724609375,722.7449951171875,0.9983055591583252
7587,365.2723388671875,674.1973266601562,0.9958336353302002,335.2157287597656,741.5052490234375,0.9980377554893494,383.53558349609375,705.6903686523438,0.9991123080253601,360.2700500488281,721.5189208984375,0.9980656504631042
7588,365.1957702636719,674.2239379882812,0.995999813079834,335.3274841308594,741.41845703125,0.9981446266174316,383.3247985839844,705.5789794921875,0.9990767240524292,360.0581359863281,721.5,0.9981591105461121
7589,365.4808044433594,674.134521484375,0.9956198334693909,336.067138671875,741.9649658203125,0.9984021782875061,383.1468811035156,705.671142578125,0.9990330934524536,360.1451110839844,721.7692260742188,0.9981217980384827
7590,364.50384521484375,674.3644409179688,0.9964492321014404,335.79547119140625,742.1517944335938,0.9984307885169983,382.9900207519531,705.9577026367188,0.9988162517547607,360.00054931640625,721.8225708007812,0.998214602470398
7591,364.5054931640625,674.2958374023438,0.9965135455131531,335.8069763183594,741.8873901367188,0.9984741806983948,382.67236328125,705.6881713867188,0.9988967180252075,359.8352355957031,721.611328125,0.9981223940849304
7592,364.56280517578125,673.4271240234375,0.9969066977500916,335.2318115234375,741.3822631835938,0.9983798265457153,382.598876953125,705.1339111328125,0.9989638328552246,359.612548828125,721.0603637695312,0.9980471134185791
7593,364.3234558105469,673.9685668945312,0.996146559715271,335.0672912597656,741.1753540039062,0.9983381032943726,382.58819580078125,705.1831665039062,0.9988846182823181,359.64276123046875,721.1923828125,0.9981138706207275
7594,364.2793884277344,673.90087890625,0.9961446523666382,335.3902282714844,741.3893432617188,0.9984643459320068,382.7039794921875,705.1961059570312,0.9988994598388672,359.7562561035156,721.223876953125,0.998079776763916
7595,364.1587219238281,673.8994750976562,0.9964401125907898,335.63153076171875,741.5660400390625,0.9984498023986816,382.6906433105469,705.3223266601562,0.998956561088562,359.857421875,721.3379516601562,0.9980596899986267
7596,364.3111267089844,674.124755859375,0.9967118501663208,335.78668212890625,741.9066162109375,0.9984127283096313,382.6144714355469,705.6217041015625,0.9989936947822571,359.7996826171875,721.6009521484375,0.9981073141098022
7597,364.37530517578125,673.9375610351562,0.9967058300971985,335.86279296875,741.8499755859375,0.9983319640159607,382.6657409667969,705.5478515625,0.9988821148872375,359.72900390625,721.667236328125,0.9982032775878906
7598,364.2100524902344,674.0838623046875,0.9970032572746277,335.5630187988281,741.8585205078125,0.9982998967170715,382.61444091796875,705.2991943359375,0.9989420771598816,359.6883544921875,721.5309448242188,0.998235821723938
7599,364.3812561035156,673.9458618164062,0.9970863461494446,334.8524169921875,741.513916015625,0.9980146884918213,382.52484130859375,705.4442749023438,0.9989629983901978,359.4294128417969,721.5513305664062,0.9983905553817749
7600,364.4170227050781,674.1063232421875,0.9971387386322021,335.36614990234375,741.7830200195312,0.9982361793518066,382.6063232421875,705.6687622070312,0.9990085959434509,359.41082763671875,721.6077880859375,0.9982470273971558
7601,364.2988586425781,673.9107666015625,0.9965799450874329,335.9344787597656,741.9429321289062,0.9984388947486877,382.99542236328125,705.6754760742188,0.9988473653793335,359.7571105957031,721.6796264648438,0.9982237219810486
7602,364.6011047363281,674.341552734375,0.996751070022583,336.01708984375,741.8338623046875,0.9985904097557068,383.12896728515625,705.7003173828125,0.9988377690315247,359.9721984863281,721.4664306640625,0.998056173324585
7603,364.4462890625,674.0964965820312,0.9966206550598145,335.29827880859375,741.447265625,0.9983115196228027,383.0157470703125,705.3782348632812,0.9988746047019958,359.7724609375,721.3306274414062,0.9980529546737671
7604,364.466552734375,674.0809936523438,0.99642413854599,334.76470947265625,740.82470703125,0.9981753826141357,382.73492431640625,705.2510375976562,0.998939573764801,359.5864562988281,721.0037841796875,0.9979374408721924
7605,364.40692138671875,674.0958251953125,0.9968262910842896,335.36083984375,741.289794921875,0.9983543157577515,382.770263671875,705.39453125,0.9989410042762756,359.67626953125,721.18115234375,0.9980636239051819
7606,364.27972412109375,674.2359619140625,0.9967427849769592,335.48577880859375,741.5294189453125,0.9984453320503235,382.6888427734375,705.6665649414062,0.99893718957901,359.6672058105469,721.3580932617188,0.9981704950332642
7607,364.6531066894531,674.6290893554688,0.9972609281539917,336.0583190917969,741.9832153320312,0.9985098242759705,382.9777526855469,706.08251953125,0.9989799857139587,360.2705078125,722.1309814453125,0.9982996582984924
7608,365.2276306152344,674.403076171875,0.9967005848884583,336.3291931152344,742.2044067382812,0.9985498785972595,383.0205993652344,706.1852416992188,0.9990059733390808,359.720947265625,723.604248046875,0.9985260367393494
7609,365.2342529296875,674.0608520507812,0.9956731200218201,336.05511474609375,741.9432983398438,0.9984706044197083,382.94317626953125,705.682861328125,0.9989122152328491,360.1125183105469,721.902587890625,0.9983628392219543
7610,365.2515563964844,674.1155395507812,0.9949563145637512,335.2283020019531,741.3859252929688,0.9983824491500854,382.50921630859375,705.1744384765625,0.998904824256897,359.66900634765625,721.390869140625,0.9983857870101929
7611,365.32318115234375,674.0642700195312,0.9943007230758667,335.0753479003906,741.2681274414062,0.9983575940132141,382.83642578125,705.3565063476562,0.9989128112792969,359.7995910644531,721.5281372070312,0.9984014630317688
7612,365.2929382324219,674.2968139648438,0.9941012263298035,335.5144958496094,741.27099609375,0.9985270500183105,382.7764892578125,705.7078247070312,0.9989558458328247,359.9427795410156,721.57958984375,0.9982876181602478
7613,365.2214050292969,674.4268798828125,0.9947293400764465,335.89129638671875,741.544677734375,0.9985787868499756,382.7725524902344,705.7198486328125,0.9989578723907471,360.0352783203125,721.7059326171875,0.9982001781463623
7614,365.3197326660156,674.375,0.9948368072509766,336.1040344238281,741.8458862304688,0.9984569549560547,382.6622619628906,705.916015625,0.9989043474197388,360.1781311035156,721.994140625,0.9983445405960083
7615,365.16571044921875,674.2349853515625,0.9951735138893127,335.4975891113281,741.3349609375,0.9983501434326172,382.6558837890625,705.6111450195312,0.9989056587219238,359.966796875,721.64013671875,0.9983319640159607
7616,365.1648864746094,674.2020874023438,0.9947333335876465,334.7645263671875,741.0574340820312,0.9981358051300049,382.30035400390625,705.4332885742188,0.9989222288131714,359.5008544921875,721.4324340820312,0.9984024167060852
7617,365.12786865234375,674.3162841796875,0.9954888224601746,335.2951354980469,741.684814453125,0.9982306361198425,382.46038818359375,705.729736328125,0.9990237951278687,359.8529357910156,721.8535766601562,0.9982910752296448
7618,365.0730285644531,674.6078491210938,0.9959754347801208,335.7170715332031,742.1621704101562,0.9981880784034729,382.4445495605469,706.2091674804688,0.9990481734275818,359.9446105957031,722.2217407226562,0.9983476400375366
7619,364.7637634277344,674.8064575195312,0.9959161877632141,335.7723388671875,741.9630737304688,0.9983702301979065,382.6710205078125,706.1923217773438,0.9990668892860413,360.08721923828125,722.091552734375,0.9982149600982666
7620,364.6338195800781,675.1436157226562,0.9942924976348877,335.6499938964844,742.1845703125,0.9979767203330994,382.2200012207031,706.0009155273438,0.9989375472068787,359.7266540527344,722.1163940429688,0.9982584118843079
7621,364.49554443359375,674.4343872070312,0.9935073852539062,335.1907653808594,741.5211791992188,0.9981050491333008,382.15863037109375,705.3890380859375,0.9989763498306274,359.5740966796875,721.2244262695312,0.9979552030563354
7622,363.6593933105469,673.8285522460938,0.9941682815551758,334.7491149902344,741.4675903320312,0.9979856014251709,382.2693176269531,705.1122436523438,0.9988818764686584,359.3043212890625,720.9535522460938,0.9981979727745056
7623,363.52191162109375,673.5281982421875,0.9966051578521729,335.1968078613281,741.8214111328125,0.9980023503303528,382.38006591796875,705.7075805664062,0.9989620447158813,359.5498962402344,721.5047607421875,0.9981642365455627
7624,363.45989990234375,673.6358642578125,0.9965757727622986,335.5673522949219,741.8374633789062,0.9982069730758667,382.22216796875,706.15576171875,0.9989271759986877,359.6304931640625,721.6493530273438,0.9980676770210266
7625,363.4017028808594,673.5762939453125,0.9966608285903931,335.7373962402344,742.049072265625,0.9982302784919739,382.26617431640625,706.3355102539062,0.9990155696868896,359.5881652832031,721.739013671875,0.9981743097305298
7626,363.34002685546875,673.7750854492188,0.9973510503768921,335.9696350097656,742.2060546875,0.9983885288238525,382.42596435546875,706.4904174804688,0.9990310668945312,359.8127746582031,721.897216796875,0.9981825351715088
7627,363.4821472167969,673.5921020507812,0.9970009922981262,335.78167724609375,742.13671875,0.9982023239135742,382.39984130859375,706.1553955078125,0.9991394281387329,360.03472900390625,721.8328247070312,0.998268723487854
7628,363.54949951171875,673.5107421875,0.9973490238189697,335.34661865234375,741.76806640625,0.998156726360321,382.3743896484375,705.8270263671875,0.9991689920425415,359.9933166503906,721.4912719726562,0.9981676340103149
7629,363.6194152832031,673.610595703125,0.9973913431167603,334.85931396484375,741.5745849609375,0.9981591105461121,382.31036376953125,705.8388061523438,0.9991416931152344,359.90716552734375,721.4498901367188,0.9982680082321167
7630,363.3269958496094,673.7310180664062,0.99753737449646,335.7089538574219,742.1402587890625,0.9983118772506714,382.1950988769531,706.368408203125,0.9992073178291321,360.04931640625,721.8508911132812,0.9982435703277588
7631,363.4759826660156,673.9736938476562,0.9974851608276367,335.9170227050781,742.3722534179688,0.9983704686164856,382.4620361328125,706.3359985351562,0.9991967082023621,359.6609191894531,723.1867065429688,0.998261034488678
7632,363.4920654296875,674.585693359375,0.9957908391952515,336.0946960449219,742.3434448242188,0.9984815716743469,382.46405029296875,706.0986938476562,0.9991494417190552,359.74945068359375,723.1550903320312,0.9983243346214294
7633,363.4515075683594,674.6382446289062,0.9958882927894592,336.03680419921875,742.3904418945312,0.9983676075935364,382.4069519042969,705.8811645507812,0.999108612537384,359.80242919921875,723.0203247070312,0.9982878565788269
